DEBUG   2019-01-14 15:05:27,993 [main] org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
DEBUG   2019-01-14 15:05:29,238 [main] com.zaxxer.hikari.HikariConfig  - validationTimeout...............5000
INFO    2019-01-14 15:05:29,239 [main] com.zaxxer.hikari.HikariDataSource  - HikariPool-1 - Starting...
DEBUG   2019-01-14 15:05:29,457 [main] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@8462f31
INFO    2019-01-14 15:05:29,459 [main] com.zaxxer.hikari.HikariDataSource  - HikariPool-1 - Start completed.
DEBUG   2019-01-14 15:05:29,459 [main] com.zaxxer.hikari.hibernate.HikariConnectionProvider  - HikariCP Configured
DEBUG   2019-01-14 15:05:29,461 [main] org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator  - Database ->
       name : MySQL
    version : 5.5.5-10.0.36-MariaDB-0ubuntu0.16.04.1
      major : 5
      minor : 5
DEBUG   2019-01-14 15:05:29,461 [main] org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator  - Driver ->
       name : MySQL Connector Java
    version : mysql-connector-java-6.0.5 ( Revision: 6e477e32dff18fb4dc102e53f5a68037a9f8762e )
      major : 6
      minor : 0
DEBUG   2019-01-14 15:05:29,461 [main] org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator  - JDBC version : 4.1
INFO    2019-01-14 15:05:29,505 [main] org.hibernate.dialect.Dialect  - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
DEBUG   2019-01-14 15:05:29,536 [main] org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder  - JDBC driver metadata reported database stores quoted identifiers in more than one case
DEBUG   2019-01-14 15:05:29,538 [main] org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder  - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
DEBUG   2019-01-14 15:05:29,560 [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Pool stats (total=1, active=1, idle=0, waiting=0)
DEBUG   2019-01-14 15:05:29,563 [main] com.zaxxer.hikari.pool.ProxyConnection  - HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@8462f31 due to dirty commit state on close().
DEBUG   2019-01-14 15:05:29,568 [main] org.hibernate.boot.model.relational.Namespace  - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
DEBUG   2019-01-14 15:05:29,570 [main] org.hibernate.type.spi.TypeConfiguration$Scope  - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2ca26d77] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@4808bc9b]
DEBUG   2019-01-14 15:05:29,571 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@347c9fd7
DEBUG   2019-01-14 15:05:29,585 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1017daba
DEBUG   2019-01-14 15:05:29,605 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@257faafd
DEBUG   2019-01-14 15:05:29,620 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6bfa736
DEBUG   2019-01-14 15:05:29,626 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@23a5a352
DEBUG   2019-01-14 15:05:29,638 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6e906d6b
DEBUG   2019-01-14 15:05:29,650 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@125f105
DEBUG   2019-01-14 15:05:29,656 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@66c6b21a
DEBUG   2019-01-14 15:05:29,669 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6f506d6a
DEBUG   2019-01-14 15:05:29,669 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - After adding stats (total=10, active=0, idle=10, waiting=0)
DEBUG   2019-01-14 15:05:29,674 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.Request
DEBUG   2019-01-14 15:05:29,714 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:05:29,730 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name Request
DEBUG   2019-01-14 15:05:29,734 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.Request on table request
DEBUG   2019-01-14 15:05:29,760 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,767 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:05:29,776 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.Request:id]
DEBUG   2019-01-14 15:05:29,778 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
DEBUG   2019-01-14 15:05:29,780 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
DEBUG   2019-01-14 15:05:29,785 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
DEBUG   2019-01-14 15:05:29,786 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request), mappingColumn=request_type, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,786 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property requestType with lazy=false
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.Request:requestType]
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for requestType
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property requestType
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request), mappingColumn=system_message, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property systemMessage with lazy=false
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.Request:systemMessage]
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for systemMessage
DEBUG   2019-01-14 15:05:29,787 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property systemMessage
DEBUG   2019-01-14 15:05:29,789 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.models.RequestRoutine
DEBUG   2019-01-14 15:05:29,789 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:05:29,790 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name RequestRoutine
DEBUG   2019-01-14 15:05:29,790 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.models.RequestRoutine on table request_routine
DEBUG   2019-01-14 15:05:29,793 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,793 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:id]
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=execute_request_queue, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property executeRequestQueue with lazy=false
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:executeRequestQueue]
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for executeRequestQueue
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property executeRequestQueue
DEBUG   2019-01-14 15:05:29,794 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=next_try_date_time, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property nextTryDateTime with lazy=false
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:nextTryDateTime]
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for nextTryDateTime
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property nextTryDateTime
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=request_id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property requestId with lazy=false
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:requestId]
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for requestId
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property requestId
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=routine_name, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,795 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property routineName with lazy=false
DEBUG   2019-01-14 15:05:29,796 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:routineName]
DEBUG   2019-01-14 15:05:29,796 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for routineName
DEBUG   2019-01-14 15:05:29,796 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property routineName
DEBUG   2019-01-14 15:05:29,796 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=status, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,797 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property status with lazy=false
DEBUG   2019-01-14 15:05:29,797 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:status]
DEBUG   2019-01-14 15:05:29,800 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for status
DEBUG   2019-01-14 15:05:29,801 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property status
DEBUG   2019-01-14 15:05:29,801 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=try_count, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,801 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property tryCount with lazy=false
DEBUG   2019-01-14 15:05:29,801 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:tryCount]
DEBUG   2019-01-14 15:05:29,801 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for tryCount
DEBUG   2019-01-14 15:05:29,801 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property tryCount
DEBUG   2019-01-14 15:05:29,802 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.models.RequestRoutineExecution
DEBUG   2019-01-14 15:05:29,802 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:05:29,802 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name RequestRoutineExecution
DEBUG   2019-01-14 15:05:29,802 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.models.RequestRoutineExecution on table request_routine_execution
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:id]
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
DEBUG   2019-01-14 15:05:29,805 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=execution_date_time, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:05:29,806 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property executionDateTime with lazy=false
DEBUG   2019-01-14 15:05:29,806 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:executionDateTime]
DEBUG   2019-01-14 15:05:29,806 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for executionDateTime
DEBUG   2019-01-14 15:05:29,806 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property executionDateTime
DEBUG   2019-01-14 15:05:29,806 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=log_text, insertable=true, updatable=true, unique=false}
